COUNTRYCODE,YEAR,MERCHANDISEEXPORTGDPSHARE
LKA,1999,29.57939
LKA,2000,33.42632
LKA,2001,30.51113
LKA,2002,28.29117
LKA,2003,27.18655
LKA,2004,29.55662
LKA,2005,26.9004
LKA,2006,24.87269
LKA,2007,25.64639
LKA,2008,22.02783
LKA,2009,18.93862
LKA,2010,16.60786
LKA,2011,17.45079
LKA,2012,14.73981
LKA,2013,15.09028
LKA,2014,13.61733
SDN,1955,16.76205
SDN,1956,22.25266
SDN,1957,17.14305
SDN,1958,13.08131
SDN,1959,19.38794
SDN,1960,18.66311
SDN,1961,14.58875
SDN,1962,17.05992
SDN,1963,16.71804
SDN,1964,14.14698
SDN,1965,13.48428
SDN,1966,13.65451
SDN,1967,13.31957
SDN,1968,13.84575
SDN,1969,13.00096
SDN,1970,14.20992
SDN,1971,14.35622
SDN,1972,14.41285
SDN,1973,14.19116
SDN,1974,10.0907
SDN,1975,9.11061
SDN,1976,9.29445
SDN,1977,8.81602
SDN,1978,7.88017
SDN,1979,7.26969
SDN,1980,9.61988
SDN,1981,7.49469
SDN,1982,6.80802
SDN,1983,8.74952
SDN,1984,7.64178
SDN,1985,3.5759
SDN,1986,3.19088
SDN,1987,2.59199
SDN,1988,4.20602
SDN,1989,4.16157
SDN,1990,4.62831
SDN,1991,3.55876
SDN,1992,5.03087
SDN,1993,4.36852
SDN,1994,4.13542
SDN,1995,4.32056
SDN,1996,5.93575
SDN,1997,4.77206
SDN,1998,5.27838
SDN,1999,7.24515
SDN,2000,13.48535
SDN,2001,14.06365
SDN,2002,14.19353
SDN,2003,15.24346
SDN,2004,19.30704
SDN,2005,20.47562
SDN,2006,17.57441
SDN,2007,19.43063
SDN,2008,24.16749
SDN,2009,15.5354
SDN,2010,17.37557
SDN,2011,22.49402
SDN,2012,9.70123
SDN,2013,8.25852
SDN,2014,7.22725
SUR,1960,56.24934
SUR,1961,53.11992
SUR,1962,55.43961
SUR,1963,49.00909
SUR,1964,48.61399
SUR,1965,46.15146
SUR,1966,63.46757
SUR,1967,58.49181
SUR,1968,60.0408
SUR,1969,60.0197
SUR,1970,61.1054
SUR,1971,65.5437
SUR,1972,60.24931
SUR,1973,69.19325
SUR,1974,73.11938
SUR,1975,63.08151
SUR,1976,62.40278
SUR,1977,55.53385
SUR,1978,59.76261
SUR,1979,64.62081
SUR,1980,72.38498
SUR,1981,58.81224
SUR,1982,47.15271
SUR,1983,46.39966
SUR,1984,41.7466
SUR,1985,38.68027
SUR,1986,38.78722
SUR,1987,39.11523
SUR,1988,36.72656
SUR,1989,98.01961
SUR,1990,148.21223
SUR,1991,93.75075
SUR,1992,105.78675
SUR,1993,141.57231
SUR,1994,74.76376
SUR,1995,81.56964
SUR,1996,66.63421
SUR,1997,75.61507
SUR,1998,73.96966
SUR,1999,70.52689
SUR,2000,61.33622
SUR,2001,69.9628
SUR,2002,47.37119
SUR,2003,50.71404
SUR,2004,61.03257
SUR,2005,55.12671
SUR,2006,47.98198
SUR,2007,46.44637
SUR,2008,45.25052
SUR,2009,33.98001
SUR,2010,38.0966
SUR,2011,32.96253
SUR,2012,24.87063
SUR,2013,25.55321
SUR,2014,29.31941
SWE,1827,8.76402
SWE,1828,9.31672
SWE,1829,8.2511
SWE,1830,7.9596
SWE,1831,8.09048
SWE,1832,7.46266
SWE,1833,8.29746
SWE,1834,8.64401
SWE,1835,9.23914
SWE,1836,9.37301
SWE,1837,8.17605
SWE,1838,9.09684
SWE,1839,9.81959
SWE,1840,9.60075
SWE,1841,10.26242
SWE,1842,8.41971
SWE,1843,8.01585
SWE,1844,10.71346
SWE,1845,11.82521
SWE,1846,11.18843
SWE,1847,11.85206
SWE,1848,8.63594
SWE,1849,9.96205
SWE,1850,9.54756
SWE,1851,10.35721
SWE,1852,9.73647
SWE,1853,12.02806
SWE,1854,13.10438
SWE,1855,13.47949
SWE,1856,11.2692
SWE,1857,11.29537
SWE,1858,10.34074
SWE,1859,13.14271
SWE,1860,13.45277
SWE,1861,12.02547
SWE,1862,12.00809
SWE,1863,12.9487
SWE,1864,13.62626
SWE,1865,15.92035
SWE,1866,16.07955
SWE,1867,17.37515
SWE,1868,17.10008
SWE,1869,16.99391
SWE,1870,18.98705
SWE,1871,20.35819
SWE,1872,22.16769
SWE,1873,20.6959
SWE,1874,20.90762
SWE,1875,19.25557
SWE,1876,20.44396
SWE,1877,19.94923
SWE,1878,18.45363
SWE,1879,18.92702
SWE,1880,17.49024
SWE,1881,16.22064
SWE,1882,22.80571
SWE,1883,22.97772
SWE,1884,21.10246
SWE,1885,17.71734
SWE,1886,17.44828
SWE,1887,19.78172
SWE,1888,25.60091
SWE,1889,21.41412
SWE,1890,20.60839
SWE,1891,20.83052
SWE,1892,21.48076
SWE,1893,21.65383
SWE,1894,20.00168
SWE,1895,19.59937
SWE,1896,20.25494
SWE,1897,19.83361
SWE,1898,17.75136
SWE,1899,17.05643
SWE,1900,18.07547
SWE,1901,16.78563
SWE,1902,18.8008
SWE,1903,19.47141
SWE,1904,17.94567
SWE,1905,18.99628
SWE,1906,19.05118
SWE,1907,18.30644
SWE,1908,16.58127
SWE,1909,16.46293
SWE,1910,19.16793
SWE,1911,21.05252
SWE,1912,22.62628
SWE,1913,22.64747
SWE,1914,20.68993
SWE,1915,30.47845
SWE,1916,28.63619
SWE,1917,21.47599
SWE,1918,15.76687
SWE,1919,15.4814
SWE,1920,19.83368
SWE,1921,13.03481
SWE,1922,16.26548
SWE,1923,16.1199
SWE,1924,17.20968
SWE,1925,17.9229
SWE,1926,18.64842
SWE,1927,20.91851
SWE,1928,19.703
SWE,1929,21.73291
SWE,1930,18.41271
SWE,1931,14.51265
SWE,1932,12.83737
SWE,1933,14.68175
SWE,1934,16.09894
SWE,1935,15.03939
SWE,1936,16.45718
SWE,1937,19.6116
SWE,1938,17.31274
SWE,1939,16.01759
SWE,1940,10.53854
SWE,1941,9.74798
SWE,1942,8.74553
SWE,1943,7.21898
SWE,1944,5.09247
SWE,1945,10.04097
SWE,1946,12.88311
SWE,1947,14.7068
SWE,1948,17.0272
SWE,1949,16.53121
SWE,1950,20.00616
SWE,1951,25.78737
SWE,1952,21.33135
SWE,1953,19.68408
SWE,1954,19.43206
SWE,1955,21.16443
SWE,1956,21.55646
SWE,1957,22.0489
SWE,1958,19.50138
SWE,1959,19.58424
SWE,1960,17.2561
SWE,1961,17.07544
SWE,1962,16.74928
SWE,1963,16.83749
SWE,1964,17.3367
SWE,1965,17.19454
SWE,1966,17.00494
SWE,1967,16.47611
SWE,1968,16.92666
SWE,1969,17.97865
SWE,1970,18.0592
SWE,1971,18.20507
SWE,1972,18.14793
SWE,1973,20.76941
SWE,1974,24.43754
SWE,1975,21.22576
SWE,1976,20.92926
SWE,1977,20.44638
SWE,1978,21.16921
SWE,1979,22.63393
SWE,1980,21.7553
SWE,1981,22.54051
SWE,1982,24.43631
SWE,1983,26.51358
SWE,1984,27.10012
SWE,1985,27.47666
SWE,1986,25.18583
SWE,1987,24.62379
SWE,1988,24.00449
SWE,1989,24.01369
SWE,1990,22.60385
SWE,1991,21.02993
SWE,1992,20.60541
SWE,1993,24.57979
SWE,1994,26.90172
SWE,1995,30.153
SWE,1996,29.31924
SWE,1997,31.26971
SWE,1998,31.75632
SWE,1999,31.52927
SWE,2000,33.99683
SWE,2001,32.64495
SWE,2002,31.40806
SWE,2003,30.87655
SWE,2004,32.25453
SWE,2005,34.48219
SWE,2006,35.77953
SWE,2007,35.43444
SWE,2008,36.8469
SWE,2009,31.21031
SWE,2010,31.87887
SWE,2011,32.73569
SWE,2012,31.94257
SWE,2013,29.53184
SWE,2014,29.57891
CHE,1885,40.42404
CHE,1886,40.33717
CHE,1887,39.98896
CHE,1888,39.48369
CHE,1889,39.11866
CHE,1890,35.85771
CHE,1891,34.43755
CHE,1892,31.92846
CHE,1893,30.82154
CHE,1894,29.58267
CHE,1895,29.21482
CHE,1896,28.39608
CHE,1897,26.75411
CHE,1898,27.08651
CHE,1899,29.23074
CHE,1900,29.73857
CHE,1901,29.74004
CHE,1902,29.75276
CHE,1903,29.85804
CHE,1904,28.09244
CHE,1905,28.86149
CHE,1906,28.88686
CHE,1907,29.57234
CHE,1908,26.33107
CHE,1909,26.15834
CHE,1910,27.1165
CHE,1911,27.51203
CHE,1912,28.65649
CHE,1913,28.92563
CHE,1914,26.56242
CHE,1915,34.6941
CHE,1916,40.70752
CHE,1917,31.85503
CHE,1918,22.27658
CHE,1919,36.78755
CHE,1920,32.3282
CHE,1921,27.84747
CHE,1922,24.67599
CHE,1923,22.87447
CHE,1924,24.85115
CHE,1925,23.97056
CHE,1926,21.79819
CHE,1927,23.06177
CHE,1928,22.6855
CHE,1929,21.98781
CHE,1930,18.73717
CHE,1931,14.86761
CHE,1932,9.7819
CHE,1933,10.55826
CHE,1934,10.67204
CHE,1935,10.59302
CHE,1936,11.75905
CHE,1937,14.90506
CHE,1938,16.16255
CHE,1939,14.59686
CHE,1940,13.24172
CHE,1941,13.50257
CHE,1942,13.42484
CHE,1943,13.21143
CHE,1944,8.85437
CHE,1945,10.82451
CHE,1946,16.11072
CHE,1947,17.6561
CHE,1948,18.44171
CHE,1949,18.94786
CHE,1950,20.1438
CHE,1951,21.19044
CHE,1952,21.24707
CHE,1953,22.62441
CHE,1954,21.84984
CHE,1955,21.49218
CHE,1956,22.23582
CHE,1957,22.46897
CHE,1958,22.50004
CHE,1959,22.7711
CHE,1960,22.70452
CHE,1961,21.8811
CHE,1962,21.46793
CHE,1963,21.22169
CHE,1964,20.94973
CHE,1965,21.92864
CHE,1966,22.62341
CHE,1967,22.43041
CHE,1968,24.03008
CHE,1969,26.1261
CHE,1970,26.17539
CHE,1971,24.1767
CHE,1972,24.40115
CHE,1973,26.2931
CHE,1974,29.51921
CHE,1975,28.83539
CHE,1976,30.76958
CHE,1977,33.02111
CHE,1978,30.58385
CHE,1979,32.23695
CHE,1980,35.90821
CHE,1981,31.54206
CHE,1982,28.2378
CHE,1983,28.65656
CHE,1984,30.73596
CHE,1985,31.53021
CHE,1986,29.46034
CHE,1987,27.57466
CHE,1988,28.53659
CHE,1989,30.9573
CHE,1990,29.1627
CHE,1991,27.73773
CHE,1992,27.86159
CHE,1993,27.34161
CHE,1994,27.06977
CHE,1995,27.66165
CHE,1996,28.40423
CHE,1997,31.71337
CHE,1998,31.48724
CHE,1999,33.71059
CHE,2000,36.2837
CHE,2001,35.47574
CHE,2002,34.09177
CHE,2003,32.83605
CHE,2004,34.94436
CHE,2005,36.40042
CHE,2006,37.70198
CHE,2007,39.99826
CHE,2008,40.5219
CHE,2009,37.2405
CHE,2010,39.1268
CHE,2011,42.01428
CHE,2012,43.94494
CHE,2013,46.88834
CHE,2014,42.50708
SYR,1949,12.45493
SYR,1950,29.83453
SYR,1951,37.62212
SYR,1952,34.1211
SYR,1953,28.58964
SYR,1954,30.75106
SYR,1955,27.13737
SYR,1956,25.43794
SYR,1957,22.6591
SYR,1958,15.74325
SYR,1959,19.47286
SYR,1960,20.69011
SYR,1961,21.33098
SYR,1962,17.91879
SYR,1963,20.81557
SYR,1964,17.74177
SYR,1965,16.67907
SYR,1966,16.93229
SYR,1967,11.19015
SYR,1968,11.96701
SYR,1969,9.20441
SYR,1970,9.69233
SYR,1971,8.02722
SYR,1972,9.39084
SYR,1973,10.83597
SYR,1974,15.20111
SYR,1975,15.83913
SYR,1976,19.84956
SYR,1977,18.96191
SYR,1978,11.56723
SYR,1979,16.55864
SYR,1980,16.13583
SYR,1981,14.96614
SYR,1982,12.90165
SYR,1983,11.62097
SYR,1984,11.88648
SYR,1985,11.32409
SYR,1986,10.04485
SYR,1987,12.72758
SYR,1988,14.09091
SYR,1989,30.5109
SYR,1990,34.20537
SYR,1991,27.44613
SYR,1992,23.42558
SYR,1993,23.48224
SYR,1994,32.74109
SYR,1995,34.83349
SYR,1996,54.63967
SYR,1997,50.22739
SYR,1998,20.52483
SYR,1999,24.14131
SYR,2000,26.30233
SYR,2001,31.72288
SYR,2002,33.22682
SYR,2003,28.55396
SYR,2004,94.01669
SYR,2005,33.83314
SYR,2006,34.08998
SYR,2007,33.15331
TWN,1903,27.64228
TWN,1904,40.0
TWN,1905,46.51163
TWN,1906,44.21769
TWN,1907,39.62264
TWN,1908,30.81395
TWN,1909,29.06404
TWN,1910,34.23423
TWN,1911,47.65957
TWN,1912,63.75546
TWN,1913,56.7347
TWN,1914,78.07018
TWN,1915,99.08257
TWN,1916,52.77778
TWN,1917,42.24599
TWN,1918,44.12417
TWN,1919,21.1909
TWN,1920,30.78014
TWN,1921,26.48083
TWN,1922,30.09524
TWN,1923,35.47237
TWN,1924,40.31746
TWN,1925,37.51783
TWN,1926,36.32417
TWN,1927,37.14286
TWN,1928,31.95876
TWN,1929,35.14212
TWN,1930,34.33049
TWN,1931,37.39425
TWN,1932,34.97823
TWN,1933,35.58106
TWN,1934,39.08046
TWN,1935,37.94595
TWN,1936,39.31105
TWN,1937,41.66667
TWN,1938,38.12709
TJK,1994,36.77466
TJK,1995,61.79589
TJK,1996,74.61518
TJK,1997,87.75339
TJK,1998,45.75407
TJK,1999,72.81294
TJK,2000,90.08154
TJK,2001,61.32842
TJK,2002,61.61956
TJK,2003,52.41464
TJK,2004,44.91874
TJK,2005,40.44857
TJK,2006,50.17778
TJK,2007,40.05705
TJK,2008,28.59613
TJK,2009,20.79424
TJK,2010,21.7967
TJK,2011,15.97577
TJK,2012,13.8915
TJK,2013,11.47734
TJK,2014,8.80242
TZA,1955,23.80185
TZA,1956,28.5268
TZA,1957,23.84455
TZA,1958,24.04083
TZA,1959,24.15415
TZA,1960,28.24177
TZA,1961,24.07667
TZA,1962,23.39684
TZA,1963,26.16619
TZA,1964,23.52382
TZA,1965,20.726
TZA,1966,24.02042
TZA,1967,21.49707
TZA,1968,21.71863
TZA,1969,21.13916
TZA,1970,20.23029
TZA,1971,20.46721
TZA,1972,20.39119
TZA,1973,18.8784
TZA,1974,20.58813
TZA,1975,15.80421
TZA,1976,17.76409
TZA,1977,16.45474
TZA,1978,13.64306
TZA,1979,15.08938
TZA,1980,11.55276
TZA,1981,9.93358
TZA,1982,7.37671
TZA,1983,7.51437
TZA,1984,8.20985
TZA,1985,6.24493
TZA,1986,9.86635
TZA,1987,12.40124
TZA,1988,11.0872
TZA,1989,11.50329
TZA,1990,11.02855
TZA,1991,8.76208
TZA,1992,10.86432
TZA,1993,11.51436
TZA,1994,12.55223
TZA,1995,13.97833
TZA,1996,12.30903
TZA,1997,8.93474
TZA,1998,7.23256
TZA,1999,6.95961
TZA,2000,7.21736
TZA,2001,7.46151
TZA,2002,8.78128
TZA,2003,8.02946
TZA,2004,9.56439
TZA,2005,8.82311
TZA,2006,8.43595
TZA,2007,8.26342
TZA,2008,7.40836
TZA,2009,6.79767
TZA,2010,8.02483
TZA,2011,9.19612
TZA,2012,8.24969
TZA,2013,8.73799
TZA,2014,8.51039
THA,1946,4.36893
THA,1947,6.90506
THA,1948,15.66075
THA,1949,18.68007
THA,1950,20.28321
THA,1951,26.53005
THA,1952,19.18767
THA,1953,12.98713
THA,1954,12.63305
THA,1955,16.22139
THA,1956,16.21311
THA,1957,17.1754
THA,1958,14.22958
THA,1959,15.84906
THA,1960,14.73041
THA,1961,15.72162
THA,1962,13.8414
THA,1963,13.04936
THA,1964,15.25331
THA,1965,14.17571
THA,1966,13.0985
THA,1967,12.12033
THA,1968,10.76631
THA,1969,10.53733
THA,1970,10.02111
THA,1971,11.23173
THA,1972,13.21884
THA,1973,14.42263
THA,1974,18.44311
THA,1975,15.56219
THA,1976,17.54744
THA,1977,17.64025
THA,1978,17.02114
THA,1979,19.87703
THA,1980,20.09457
THA,1981,20.85081
THA,1982,20.07793
THA,1983,16.61816
THA,1984,18.28691
THA,1985,19.94634
THA,1986,22.13522
THA,1987,23.89352
THA,1988,26.36219
THA,1989,28.5919
THA,1990,27.84774
THA,1991,29.37588
THA,1992,29.95901
THA,1993,28.94907
THA,1994,31.44307
THA,1995,34.66074
THA,1996,32.40412
THA,1997,39.58839
THA,1998,50.17115
THA,1999,48.70053
THA,2000,57.37297
THA,2001,57.42169
THA,2002,53.58965
THA,2003,55.46505
THA,2004,61.14632
THA,2005,63.83109
THA,2006,63.58812
THA,2007,62.54227
THA,2008,66.25502
THA,2009,58.25227
THA,2010,60.85024
THA,2011,62.83715
THA,2012,59.23825
THA,2013,56.31172
THA,2014,60.38853
TGO,1960,14.53008
TGO,1961,17.00997
TGO,1962,15.95614
TGO,1963,15.76899
TGO,1964,20.6798
TGO,1965,19.08166
TGO,1966,19.92632
TGO,1967,16.15492
TGO,1968,20.1354
TGO,1969,23.44056
TGO,1970,25.83624
TGO,1971,21.68756
TGO,1972,17.83229
TGO,1973,19.70946
TGO,1974,37.79224
TGO,1975,25.8358
TGO,1976,24.72686
TGO,1977,23.44337
TGO,1978,29.12016
TGO,1979,27.95322
TGO,1980,32.87751
TGO,1981,33.52386
TGO,1982,33.92418
TGO,1983,32.96163
TGO,1984,37.73882
TGO,1985,32.0137
TGO,1986,29.41703
TGO,1987,21.04077
TGO,1988,22.17866
TGO,1989,21.99858
TGO,1990,17.44266
TGO,1991,17.70681
TGO,1992,15.11041
TGO,1993,15.88427
TGO,1994,28.07126
TGO,1995,22.31567
TGO,1996,16.87755
TGO,1997,19.04888
TGO,1998,15.91544
TGO,1999,18.80546
TGO,2000,17.54967
TGO,2001,29.81426
TGO,2002,21.71816
TGO,2003,44.85698
TGO,2004,31.14392
TGO,2005,27.63248
TGO,2006,26.52549
TGO,2007,22.08916
TGO,2008,39.30023
TGO,2009,35.81576
TGO,2010,30.74592
TGO,2011,49.25757
TGO,2012,49.93796
TGO,2013,45.48777
TGO,2014,43.47568
TON,1975,19.70668
TON,1976,14.63557
TON,1977,24.39997
TON,1978,16.48886
TON,1979,17.54539
TON,1980,16.76866
TON,1981,14.42113
TON,1982,8.71784
TON,1983,8.6488
TON,1984,13.65949
TON,1985,10.82941
TON,1986,8.53864
TON,1987,8.2371
TON,1988,9.11354
TON,1989,23.33687
TON,1990,11.26873
TON,1991,20.00119
TON,1992,15.84014
TON,1993,16.79002
TON,1994,11.38916
TON,1995,9.76201
TON,1996,10.40354
TON,1997,8.22931
TON,1998,8.57374
TON,1999,12.77719
TON,2000,10.97626
TON,2001,15.36664
TON,2002,16.25453
TON,2003,15.91439
TON,2004,11.6491
TON,2005,7.85235
TON,2006,8.22703
TON,2007,6.31015
TON,2008,6.61079
TON,2009,4.51342
TON,2010,3.6217
TON,2011,3.86789
TON,2012,3.31975
TON,2013,3.42681
TON,2014,3.65642
TTO,1951,62.56369
TTO,1952,59.85874
TTO,1953,60.08406
TTO,1954,59.37093
TTO,1955,55.84161
TTO,1956,55.64883
TTO,1957,55.49848
TTO,1958,51.15898
TTO,1959,52.6444
TTO,1960,53.59611
TTO,1961,58.89245
TTO,1962,55.83518
TTO,1963,55.03957
TTO,1964,56.89021
TTO,1965,54.54991
TTO,1966,59.59324
TTO,1967,57.03551
TTO,1968,60.11332
TTO,1969,59.4597
TTO,1970,58.45592
TTO,1971,57.81235
TTO,1972,51.37751
TTO,1973,56.00279
TTO,1974,99.30744
TTO,1975,72.65622
TTO,1976,88.19635
TTO,1977,70.64384
TTO,1978,56.65107
TTO,1979,56.57571
TTO,1980,62.58491
TTO,1981,53.70059
TTO,1982,37.88025
TTO,1983,30.18464
TTO,1984,27.57892
TTO,1985,29.79575
TTO,1986,30.17913
TTO,1987,30.51225
TTO,1988,30.83762
TTO,1989,35.8901
TTO,1990,39.17916
TTO,1991,38.09043
TTO,1992,35.59348
TTO,1993,41.69496
TTO,1994,49.05375
TTO,1995,57.35105
TTO,1996,43.41356
TTO,1997,47.73489
TTO,1998,44.41651
TTO,1999,43.80095
TTO,2000,51.96012
TTO,2001,50.03879
TTO,2002,51.94165
TTO,2003,63.01938
TTO,2004,68.90856
TTO,2005,77.40075
TTO,2006,78.89766
TTO,2007,74.27505
TTO,2008,75.53661
TTO,2009,66.97843
TTO,2010,73.48792
TTO,2011,83.17307
TTO,2012,84.32449
TTO,2013,75.072
TTO,2014,69.26775
TUN,1960,16.57994
TUN,1961,18.22937
TUN,1962,19.91945
TUN,1963,17.78609
TUN,1964,16.23864
TUN,1965,15.47353
TUN,1966,16.60969
TUN,1967,15.37209
TUN,1968,13.55994
TUN,1969,13.24129
TUN,1970,12.77551
TUN,1971,13.07988
TUN,1972,13.8932
TUN,1973,15.58525
TUN,1974,26.11135
TUN,1975,19.77439
TUN,1976,17.47683
TUN,1977,18.09304
TUN,1978,18.6066
TUN,1979,24.93511
TUN,1980,25.55228
TUN,1981,29.23066
TUN,1982,24.29791
TUN,1983,21.2737
TUN,1984,26.05417
TUN,1985,20.58266
TUN,1986,20.83425
TUN,1987,24.56038
TUN,1988,23.70058
TUN,1989,29.61563
TUN,1990,30.23043
TUN,1991,31.24472
TUN,1992,27.34165
TUN,1993,26.04076
TUN,1994,29.69596
TUN,1995,32.07759
TUN,1996,28.93673
TUN,1997,28.40506
TUN,1998,27.27082
TUN,1999,31.67154
TUN,2000,29.87024
TUN,2001,31.01431
TUN,2002,30.99011
TUN,2003,30.66785
TUN,2004,32.33173
TUN,2005,32.71993
TUN,2006,35.74729
TUN,2007,39.36239
TUN,2008,42.08133
TUN,2009,34.51844
TUN,2010,37.63952
TUN,2011,39.01352
TUN,2012,37.61121
TUN,2013,37.7524
TUN,2014,35.4255
TUR,1949,7.60012
TUR,1950,7.52536
TUR,1951,7.45231
TUR,1952,7.54119
TUR,1953,7.07718
TUR,1954,5.85375
TUR,1955,5.06668
TUR,1956,4.13653
TUR,1957,5.61054
TUR,1958,3.864
TUR,1959,7.2695
TUR,1960,6.14417
TUR,1961,6.65017
TUR,1962,6.14471
TUR,1963,5.28614
TUR,1964,5.34247
TUR,1965,5.41868
TUR,1966,4.8856
TUR,1967,4.67663
TUR,1968,4.22061
TUR,1969,3.91454
TUR,1970,4.59773
TUR,1971,4.162
TUR,1972,4.36785
TUR,1973,5.11779
TUR,1974,4.30327
TUR,1975,3.2453
TUR,1976,3.82246
TUR,1977,3.12109
TUR,1978,3.51253
TUR,1979,2.7831
TUR,1980,4.23581
TUR,1981,6.60984
TUR,1982,8.90343
TUR,1983,9.29353
TUR,1984,11.89037
TUR,1985,11.83599
TUR,1986,10.2326
TUR,1987,11.74403
TUR,1988,12.93631
TUR,1989,12.43984
TUR,1990,9.43699
TUR,1991,10.11809
TUR,1992,9.80906
TUR,1993,8.85077
TUR,1994,13.99072
TUR,1995,12.77369
TUR,1996,12.72943
TUR,1997,13.82545
TUR,1998,10.09491
TUR,1999,10.80081
TUR,2000,10.41946
TUR,2001,15.98641
TUR,2002,15.50707
TUR,2003,15.88642
TUR,2004,16.9997
TUR,2005,15.35393
TUR,2006,16.08787
TUR,2007,16.74178
TUR,2008,18.07753
TUR,2009,16.62067
TUR,2010,15.97165
TUR,2011,17.99238
TUR,2012,20.01637
TUR,2013,19.27897
TUR,2014,20.30414
TKM,1994,49.87349
TKM,1995,75.80515
TKM,1996,99.68993
TKM,1997,61.77084
TKM,1998,22.77709
TKM,1999,48.43785
TKM,2000,86.24754
TKM,2001,72.28189
TKM,2002,63.1047
TKM,2003,57.71969
TKM,2004,55.52583
TKM,2005,65.56898
TKM,2006,58.76862
TKM,2007,54.11082
TKM,2008,57.75276
TKM,2009,16.21594
TKM,2010,15.33796
TKM,2011,28.46814
TKM,2012,32.73854
TKM,2013,32.90234
TKM,2014,30.72232
TUV,1990,2.83139
TUV,1991,19.66945
TUV,1992,57.84929
TUV,1993,21.31483
TUV,1994,15.02312
TUV,1995,7.42754
TUV,1996,10.37711
TUV,1997,5.59762
TUV,1998,3.90273
TUV,1999,10.67547
TUV,2000,5.29517
TUV,2001,7.30438
TUV,2002,9.18305
TUV,2003,13.44664
TUV,2004,6.26905
TUV,2005,23.95685
TUV,2006,30.22197
TUV,2007,35.68194
TUV,2008,10.28834
TUV,2009,7.60644
TUV,2010,12.04169
TUV,2011,14.18906
TUV,2012,58.51043
TUV,2013,20.47888
TUV,2014,16.92927
UGA,1954,35.91439
UGA,1955,33.60714
UGA,1956,31.23675
UGA,1957,34.67577
UGA,1958,34.94881
UGA,1959,32.51678
UGA,1960,30.48596
UGA,1961,30.56599
UGA,1962,29.83358
UGA,1963,34.0877
UGA,1964,36.14779
UGA,1965,23.28993
UGA,1966,23.44979
UGA,1967,22.64173
UGA,1968,20.8217
UGA,1969,19.93913
UGA,1970,22.16625
UGA,1971,18.39518
UGA,1972,18.99233
UGA,1973,18.23809
UGA,1974,15.57959
UGA,1975,11.78739
UGA,1976,14.73268
UGA,1977,19.23847
UGA,1978,15.09953
UGA,1979,20.23328
UGA,1980,38.56686
UGA,1981,21.10029
UGA,1982,17.99933
UGA,1983,16.02661
UGA,1984,11.69859
UGA,1985,11.88674
UGA,1986,11.87256
UGA,1987,5.30452
UGA,1988,5.4628
UGA,1989,5.76146
UGA,1990,4.64617
UGA,1991,5.8011
UGA,1992,6.91572
UGA,1993,4.7088
UGA,1994,10.11423
UGA,1995,10.4507
UGA,1996,10.3697
UGA,1997,10.80322
UGA,1998,6.84827
UGA,1999,6.96781
UGA,2000,6.48506
UGA,2001,7.73188
UGA,2002,7.56815
UGA,2003,8.4272
UGA,2004,8.22907
UGA,2005,9.69353
UGA,2006,9.67486
UGA,2007,10.87107
UGA,2008,12.09493
UGA,2009,8.76831
UGA,2010,8.02011
UGA,2011,10.65533
UGA,2012,10.14547
UGA,2013,9.76256
UGA,2014,8.40757
UKR,1994,20.18626
UKR,1995,32.03912
UKR,1996,33.6338
UKR,1997,28.38203
UKR,1998,31.27383
UKR,1999,36.67558
UKR,2000,47.51725
UKR,2001,42.78816
UKR,2002,42.35875
UKR,2003,48.41346
UKR,2004,52.00269
UKR,2005,42.23613
UKR,2006,37.49749
UKR,2007,37.39943
UKR,2008,40.79162
UKR,2009,38.07083
UKR,2010,40.52679
UKR,2011,45.08138
UKR,2012,42.01038
UKR,2013,37.04454
UKR,2014,44.92219
ARE,1972,24.1674
ARE,1973,61.6209
ARE,1974,74.72833
ARE,1975,44.83973
ARE,1976,44.71289
ARE,1977,41.02761
ARE,1978,41.50327
ARE,1979,43.71945
ARE,1980,50.57516
ARE,1981,44.37411
ARE,1982,40.27227
ARE,1983,37.71244
ARE,1984,37.31731
ARE,1985,38.99757
ARE,1986,36.46401
ARE,1987,37.14892
ARE,1988,36.53936
ARE,1989,39.73327
ARE,1990,43.22777
ARE,1991,45.67412
ARE,1992,41.90532
ARE,1993,46.05778
ARE,1994,44.51998
ARE,1995,43.14322
ARE,1996,50.74497
ARE,1997,51.27247
ARE,1998,44.7142
ARE,1999,43.19212
ARE,2000,47.76358
ARE,2001,46.86198
ARE,2002,47.50028
ARE,2003,53.99032
ARE,2004,61.5575
ARE,2005,64.93693
ARE,2006,65.54867
ARE,2007,69.25909
ARE,2008,75.82624
ARE,2009,75.7255
ARE,2010,74.81226
ARE,2011,86.65062
ARE,2012,93.45806
ARE,2013,97.88423
ARE,2014,89.87328
GBR,1827,9.57565
GBR,1828,9.52361
GBR,1829,9.59775
GBR,1830,10.078
GBR,1831,9.73428
GBR,1832,9.11716
GBR,1833,10.30121
GBR,1834,10.21601
GBR,1835,10.9384
GBR,1836,11.0788
GBR,1837,8.92586
GBR,1838,10.16843
GBR,1839,10.55275
GBR,1840,10.35658
GBR,1841,10.89067
GBR,1842,10.80765
GBR,1843,11.79549
GBR,1844,12.28507
GBR,1845,11.6806
GBR,1846,11.20549
GBR,1847,10.63688
GBR,1848,10.41861
GBR,1849,12.62229
GBR,1850,15.2615
GBR,1851,15.89092
GBR,1852,15.45134
GBR,1853,17.05465
GBR,1854,14.84677
