COUNTRYCODE,YEAR,ARMEDFORCESPERCOFPOP
GUY,2003,0.4062606
GUY,2004,0.26233602
GUY,2005,0.3942834
GUY,2006,0.39529648
GUY,2007,0.39639544
GUY,2008,0.39758113
GUY,2009,0.34572306
GUY,2010,0.34703174
GUY,2011,0.14743075
GUY,2012,0.14740328
GUY,2013,0.14667352
GUY,2014,0.45082614
GUY,2015,0.4481078
GUY,2016,0.44531935
GUY,2017,0.39040387
GUY,2018,0.42955545
GUY,2019,0.37146
GUY,2020,0.3715437
GUY,2023,
HTI,1985,0.11145551
HTI,1989,0.13403459
HTI,1990,0.116713434
HTI,1991,0.11436072
HTI,1992,0.11209931
HTI,1993,0.1099183
HTI,1995,0.09256191
HTI,1996,0.09082048
HTI,1997,0.07002573
HTI,1998,0.06623257
HTI,1999,0.0650206
HTI,2000,0.063831575
HTI,2001,0.0981567
HTI,2002,0.061573487
HTI,2003,0.060503244
HTI,2006,0.05859045
HTI,2010,0.0
HTI,2011,0.00050429406
HTI,2012,0.00049653836
HTI,2013,0.0011739016
HTI,2014,0.0011568279
HTI,2015,0.0011403376
HTI,2016,0.0018741654
HTI,2017,0.0
HTI,2018,0.0045610727
HTI,2019,0.009004856
HTI,2020,0.008893787
HTI,2023,
HND,1985,0.38396683
HND,1989,0.392417
HND,1990,0.36141342
HND,1991,0.33178785
HND,1992,0.32249588
HND,1993,0.3134679
HND,1994,0.3047034
HND,1995,0.42337614
HND,1996,0.41159227
HND,1997,0.40023625
HND,1998,0.22937284
HND,1999,0.22342284
HND,2000,0.2174003
HND,2001,0.21160313
HND,2002,0.20608677
HND,2003,0.25283888
HND,2004,0.27401212
HND,2005,0.26743996
HND,2006,0.26120618
HND,2007,0.25527298
HND,2008,0.24960855
HND,2009,0.24420448
HND,2010,0.23906761
HND,2011,0.23417714
HND,2012,0.22948839
HND,2013,0.22499147
HND,2014,0.20633167
HND,2015,0.20244096
HND,2016,0.24117304
HND,2017,0.23988074
HND,2018,0.23501915
HND,2019,0.23130491
HND,2020,0.22728193
HND,2023,
HKG,2023,
HUN,1985,1.0050054
HUN,1989,1.0477386
HUN,1990,0.90548027
HUN,1991,0.8383011
HUN,1992,0.75206596
HUN,1993,0.6276062
HUN,1994,0.5802773
HUN,1995,0.7071763
HUN,1996,0.7580914
HUN,1997,0.72091866
HUN,1998,0.69061965
HUN,1999,0.6360238
HUN,2000,0.56719226
HUN,2001,0.47016513
HUN,2002,0.46752876
HUN,2003,0.46889332
HUN,2004,0.45608968
HUN,2005,0.43713006
HUN,2006,0.4378153
HUN,2007,0.36874527
HUN,2008,0.36938643
HUN,2009,0.4162047
HUN,2010,0.34659523
HUN,2011,0.38706592
HUN,2012,0.38823915
HUN,2013,0.38930988
HUN,2014,0.39035627
HUN,2015,0.3912935
HUN,2016,0.40568864
HUN,2017,0.40876552
HUN,2018,0.40718853
HUN,2019,0.409404
HUN,2020,0.4718229
HUN,2023,
ISL,1995,0.037386812
ISL,1996,0.037186056
ISL,1997,0.044256438
ISL,1998,0.043784276
ISL,1999,0.03604942
ISL,2000,0.03555505
ISL,2001,0.035086486
ISL,2002,0.03477523
ISL,2003,0.034535397
ISL,2006,0.04278624
ISL,2007,0.04171721
ISL,2008,0.040948752
ISL,2009,0.040808126
ISL,2010,0.040867396
ISL,2011,0.056409
ISL,2012,0.056109376
ISL,2013,0.06175794
ISL,2014,0.06107411
ISL,2015,0.07554742
ISL,2016,0.07451076
ISL,2017,0.0
ISL,2019,0.0
ISL,2020,0.0
ISL,2023,
IND,1985,0.16307561
IND,1989,0.14892922
IND,1990,0.14566943
IND,1991,0.14367694
IND,1992,0.14064899
IND,1993,0.13772637
IND,1994,0.13493933
IND,1995,0.22383606
IND,1996,0.2269112
IND,1997,0.2234936
IND,1998,0.22234984
IND,1999,0.217968
IND,2000,0.22421299
IND,2001,0.21826729
IND,2002,0.2175382
IND,2003,0.2162154
IND,2004,0.23037145
IND,2005,0.26388347
IND,2006,0.22073892
IND,2007,0.2163477
IND,2008,0.21375395
IND,2009,0.21424179
IND,2010,0.21114798
IND,2011,0.20988724
IND,2012,0.21340068
IND,2013,0.21219613
IND,2014,0.20953654
IND,2015,0.21074913
IND,2016,0.22181351
IND,2017,0.22292382
IND,2018,0.22016369
IND,2019,0.21921769
IND,2020,0.21873388
IND,2023,
IDN,1985,0.16675048
IDN,1989,0.15815622
IDN,1990,0.15422255
IDN,1991,0.14883965
IDN,1992,0.14891313
IDN,1993,0.14019287
IDN,1994,0.14242712
IDN,1995,0.23037902
IDN,1996,0.23877446
IDN,1997,0.23434165
IDN,1998,0.23781526
IDN,1999,0.23426723
IDN,2000,0.22769582
IDN,2001,0.22455719
IDN,2002,0.22153336
IDN,2003,0.22084181
IDN,2004,0.25534534
IDN,2005,0.25208816
IDN,2006,0.2487694
IDN,2007,0.24550511
IDN,2008,0.24234061
IDN,2009,0.23928955
IDN,2010,0.23629212
IDN,2011,0.2711749
IDN,2012,0.26771036
IDN,2013,0.26441026
IDN,2014,0.26132065
IDN,2015,0.2580222
IDN,2016,0.25526458
IDN,2017,0.25285527
IDN,2018,0.25022987
IDN,2019,0.2480831
IDN,2020,0.24598382
IDN,2023,
IRN,1985,1.2302792
IRN,1989,1.0651642
IRN,1990,0.7536822
IRN,1991,0.77516943
IRN,1992,0.8629576
IRN,1993,0.85988593
IRN,1994,0.8582497
IRN,1995,1.2265792
IRN,1996,1.3724284
IRN,1997,1.363931
IRN,1998,1.2709273
IRN,1999,1.2003909
